Bit_Temperature,Casing Integrity,Cuttings,Depth_Temperature,Depth_of_Bit,MUD_Circulation,MUD_Density,MUD_Density_Rating,Permeability,Permeability_Rating,Porosity,Precipitation,Pressure,Rotary_Speed,Rotary_Torque,Weight_on_Bit,failure,score,sessionID,team,turn
389.0,Fair,15,131.5844612607998,6750,546.5883996177658,9,Bad,2,Bad,6,Fair,3286.5,334.5695221126812,5363.0,6031.8413189425655,False,-330,IedTPuRr6VTionPCWa78lJJTblw,4,270
260.0,Good,73,108.46643073870435,6775,345.75202887469067,13,Good,1,Bad,4,High,3251.7,797.2006395216312,2572.0,4166.719366479502,True,-340,IedTPuRr6VTionPCWa78lJJTblw,4,271
339.0,Good,74,144.37802137696485,6800,364.93845907262903,8,Bad,2,Bad,4,Low,3076.5,249.83068543854037,4009.0,4509.02588810669,False,-343,IedTPuRr6VTionPCWa78lJJTblw,4,272
128.0,Good,72,119.96475203439276,6825,569.1731350012292,10,Bad,3,Bad,1,Low,3040.0,723.6437892527201,0,1304.5284960135325,True,-353,IedTPuRr6VTionPCWa78lJJTblw,4,273
201.0,Good,4,115.23410391098776,6850,337.5795442204184,9,Bad,3,Bad,2,Fair,2955.4,47.989044003766516,1998.0,2094.460953478365,False,-356,IedTPuRr6VTionPCWa78lJJTblw,4,274
356.0,Fair,56,120.99254919669302,6875,961.8208558416003,9,Bad,10,Good,6,Low,2963.9,704.4182622809623,4951.0,6359.802593644381,False,-355,IedTPuRr6VTionPCWa78lJJTblw,4,275
415.0,Fair,28,142.41468437830844,6900,679.9859418139623,13,Good,7,Fine,6,High,3333.0,164.14353081748143,5975.0,6302.849528525732,False,-354,IedTPuRr6VTionPCWa78lJJTblw,4,276
372.0,Fair,50,145.56181464979926,6925,808.842625474282,11,Good,7,Fine,5,Fair,3151.8,124.16866527778434,5206.0,5454.804583337029,False,-353,IedTPuRr6VTionPCWa78lJJTblw,4,277
285.0,Good,83,109.93103732615285,6950,1080.3727140896162,10,Bad,9,Good,4,High,3042.7,259.5394755676367,4316.0,4835.528060650037,True,-363,IedTPuRr6VTionPCWa78lJJTblw,4,278
214.0,Good,39,117.8086841659165,6975,534.0498155637737,11,Good,4,Bad,3,Low,3219.4,623.446183606029,1842.0,3089.1400362565587,False,-366,IedTPuRr6VTionPCWa78lJJTblw,4,279
184.0,Good,54,148.5082639697576,7000,518.1854875983535,14,Good,3,Bad,1,Fair,3111.4,204.38908640006676,1014.0,1422.6388500502107,False,-365,IedTPuRr6VTionPCWa78lJJTblw,4,280
206.0,Good,16,147.8075357265024,7025,1170.7825370313267,15,Good,9,Good,2,Low,3312.2,259.25189782800777,2069.0,2587.6893426241013,False,-364,IedTPuRr6VTionPCWa78lJJTblw,4,281
156.0,Good,73,134.01945962645667,7050,751.9462033347052,8,Bad,5,Fine,1,Fair,3096.1,557.3003559874021,629.0,1743.6797403562298,False,-363,IedTPuRr6VTionPCWa78lJJTblw,4,282
182.0,Good,19,111.60955084074916,7075,523.5014891675618,10,Bad,1,Bad,2,High,3398.7,772.4343426252211,1156.0,2701.3375215069154,True,-373,IedTPuRr6VTionPCWa78lJJTblw,4,283
232.0,Good,79,145.9142663156087,7100,473.0314994549499,15,Good,1,Bad,2,Fair,3547.5,237.96269386572,1966.0,2442.225812477482,False,-376,IedTPuRr6VTionPCWa78lJJTblw,4,284
260.0,Good,27,136.37594817085605,7125,903.3778548473696,11,Good,10,Good,3,Low,3271.1,473.9489329884907,2893.0,3841.359412504663,True,-386,IedTPuRr6VTionPCWa78lJJTblw,4,285
188.0,Good,52,117.05183239109165,7150,664.1915610825469,8,Bad,7,Fine,2,High,3294.5,385.6662957931987,1707.0,2477.951528301981,False,-389,IedTPuRr6VTionPCWa78lJJTblw,4,286
244.0,Good,8,145.89007026608772,7175,520.1795061394034,13,Good,4,Bad,3,Low,3098.8,518.2363148396015,1964.0,3000.7807578130223,False,-388,IedTPuRr6VTionPCWa78lJJTblw,4,287
258.0,Good,51,105.24472042961867,7200,956.8155075691755,13,Good,10,Good,4,Low,3272.8,486.1412820131282,3518.0,4490.504678893581,False,-387,IedTPuRr6VTionPCWa78lJJTblw,4,288
316.0,Good,87,137.22007138933833,7225,1070.3518886671727,9,Bad,10,Good,5,Fair,3558.5,426.4492730616308,4229.0,5081.666582345061,False,-386,IedTPuRr6VTionPCWa78lJJTblw,4,289
201.0,Good,89,112.56211012265415,7250,1007.9008160885795,11,Good,8,Good,3,Fair,3241.2,566.1079209761625,2205.0,3336.926174685465,False,-385,IedTPuRr6VTionPCWa78lJJTblw,4,290
145.0,Good,22,131.79353498094673,7275,451.3091054414091,13,Good,4,Bad,1,Fair,3239.1,706.5684798674971,0,1147.4109186252476,False,-384,IedTPuRr6VTionPCWa78lJJTblw,4,291
253.0,Good,93,114.19667116045929,7300,719.7689934864278,12,Good,5,Fine,4,High,3616.1,708.9948228505475,2782.0,4199.784511343655,False,-383,IedTPuRr6VTionPCWa78lJJTblw,4,292
204.0,Good,90,101.39423917028797,7325,1006.3207930303662,13,Good,8,Good,3,Fair,3441.3,741.5417509825182,2325.0,3808.5520421217852,True,-393,IedTPuRr6VTionPCWa78lJJTblw,4,293
285.0,Good,10,144.91416820071078,7350,1131.3289926718337,14,Good,8,Good,4,High,3330.8,642.7886705438816,3296.0,4581.165193524738,False,-396,IedTPuRr6VTionPCWa78lJJTblw,4,294
144.0,Good,57,110.78111256226715,7375,674.8935672006376,11,Good,7,Fine,2,High,3553.8,680.1702605289507,656.0,2015.950999145418,False,-395,IedTPuRr6VTionPCWa78lJJTblw,4,295
281.0,Good,84,118.64128380726578,7400,1121.334670086378,9,Bad,8,Good,4,Fair,3519.3,320.1902839861839,4043.0,4683.837355293916,False,-394,IedTPuRr6VTionPCWa78lJJTblw,4,296
332.0,Good,30,113.43036724813122,7425,433.8852702170648,13,Good,1,Bad,5,High,3473.5,221.19396939673288,4576.0,5018.8482334749015,False,-393,IedTPuRr6VTionPCWa78lJJTblw,4,297
322.0,Good,86,138.8501702612278,7450,489.246633022993,8,Bad,4,Bad,4,Fair,3503.0,228.13877867857633,3932.0,4388.744138374362,True,-403,IedTPuRr6VTionPCWa78lJJTblw,4,298
185.0,Good,50,134.7304335477022,7475,697.9114154873675,8,Bad,6,Fine,2,Low,3245.8,458.5027068280124,1237.0,2153.541719477681,False,-406,IedTPuRr6VTionPCWa78lJJTblw,4,299
197.0,Good,46,106.78196096650669,7500,311.47280975903243,11,Good,1,Bad,2,Fair,3313.8,191.66707110885847,1930.0,2313.000620122571,False,-405,IedTPuRr6VTionPCWa78lJJTblw,4,300
258.0,Good,21,120.56085465255647,7525,536.8482072138739,10,Bad,3,Bad,4,High,3518.8,730.137153838355,2564.0,4023.9969229357007,False,-404,IedTPuRr6VTionPCWa78lJJTblw,4,301
158.0,Good,22,106.73490624687943,7550,440.3309221035079,15,Good,4,Bad,1,High,3270.6,96.28605002628039,1371.0,1563.9635803995916,True,-414,IedTPuRr6VTionPCWa78lJJTblw,4,302
356.0,Fair,70,113.33057352173363,7575,547.0677709428809,13,Good,2,Bad,6,Low,3436.2,681.5590462715584,4710.0,6073.575928478827,False,-417,IedTPuRr6VTionPCWa78lJJTblw,4,303
337.0,Good,49,113.17683224016173,7600,1179.2658069239315,13,Good,9,Good,6,Low,3403.3,418.92815409005993,5235.0,6072.463044782213,False,-416,IedTPuRr6VTionPCWa78lJJTblw,4,304
97.0,Good,53,103.70832842972506,7625,773.0487563289166,15,Good,7,Fine,1,Low,3602.6,643.0996867867564,0,1154.1350798876488,False,-415,IedTPuRr6VTionPCWa78lJJTblw,4,305
381.0,Fair,16,122.53625988693409,7650,374.1197529781427,13,Good,2,Bad,6,Fair,3470.2,490.80199782604575,5049.0,6030.10593774218,False,-414,IedTPuRr6VTionPCWa78lJJTblw,4,306
421.0,Fair,37,136.21285275168484,7675,745.7126840780788,15,Good,5,Fine,6,Fair,3765.2,303.245822526733,6129.0,6735.711629301555,False,-413,IedTPuRr6VTionPCWa78lJJTblw,4,307
261.0,Good,39,141.91746230164793,7700,668.7194463681847,12,Good,6,Fine,3,Fair,3568.7,751.6136909765017,2292.0,3795.653304458693,False,-412,IedTPuRr6VTionPCWa78lJJTblw,4,308
195.0,Good,43,141.56295542606148,7725,691.4660844747028,15,Good,5,Fine,2,Fair,3400.2,652.2901099588471,1098.0,2402.4530616362576,False,-411,IedTPuRr6VTionPCWa78lJJTblw,4,309
182.0,Good,82,123.28846422617451,7750,841.16390289836,9,Bad,5,Fine,2,High,3819.0,248.0566869920828,1759.0,2254.9664976327717,True,-421,IedTPuRr6VTionPCWa78lJJTblw,4,310
171.0,Good,87,146.8887108401492,7775,1061.362072494294,11,Good,10,Good,2,High,3379.7,727.5530148021865,823.0,2278.0373943770937,False,-424,IedTPuRr6VTionPCWa78lJJTblw,4,311
127.0,Good,99,105.1793552622427,7800,973.5369736539265,15,Good,8,Good,1,High,3555.1,342.01712686282883,1076.0,1759.9763654849717,False,-423,IedTPuRr6VTionPCWa78lJJTblw,4,312
181.0,Good,92,110.93420526765168,7825,922.4443683264838,10,Bad,9,Good,2,Low,3442.7,263.19444248892916,2064.0,2590.870476950781,False,-422,IedTPuRr6VTionPCWa78lJJTblw,4,313
434.0,Fair,20,143.9644826109165,7850,582.3747455133279,15,Good,1,Bad,6,Fair,3688.7,398.58148156362375,5994.0,6790.805026389342,False,-421,IedTPuRr6VTionPCWa78lJJTblw,4,314
394.0,Fair,15,115.71313822548034,7875,724.589455468667,14,Good,5,Fine,6,High,3757.7,58.90329714413467,6225.0,6342.460758969894,True,-431,IedTPuRr6VTionPCWa78lJJTblw,4,315
263.0,Good,17,143.699512181762,7900,405.2622359948274,15,Good,3,Bad,2,Low,3913.2,52.15309096697946,2740.0,2844.761409854088,False,-434,IedTPuRr6VTionPCWa78lJJTblw,4,316
316.0,Good,84,118.8907094394989,7925,497.4282024362469,10,Bad,1,Bad,4,Fair,3549.9,287.4673974593384,4152.0,4726.943156385413,False,-433,IedTPuRr6VTionPCWa78lJJTblw,4,317
143.0,Good,46,124.44857135810788,7950,797.5217727143759,14,Good,7,Fine,1,Low,3955.1,659.3421732218252,516.0,1834.2069236356965,True,-443,IedTPuRr6VTionPCWa78lJJTblw,4,318
318.0,Good,29,143.76973898251651,7975,787.168513286839,8,Bad,6,Fine,4,Low,3920.4,131.20172374038532,4139.0,4401.157237231309,False,-446,IedTPuRr6VTionPCWa78lJJTblw,4,319
384.0,Fair,1,120.15395162359516,8000,998.6600544025404,10,Bad,9,Good,6,High,3728.2,300.1360443750199,5982.0,6582.62120261136,False,-445,IedTPuRr6VTionPCWa78lJJTblw,4,320
209.0,Good,38,103.47134432170071,8025,674.4673768932067,15,Good,7,Fine,3,Low,3926.5,321.9983906675357,2470.0,3114.0091195966697,False,-444,IedTPuRr6VTionPCWa78lJJTblw,4,321
178.0,Good,77,116.30958155054893,8050,1049.1537271330421,8,Bad,10,Good,2,Fair,3906.3,600.7127551397783,1685.0,2886.2259018681475,False,-443,IedTPuRr6VTionPCWa78lJJTblw,4,322
181.0,Good,5,115.59270915887994,8075,914.3252225521283,11,Good,9,Good,2,High,3538.2,256.78857608634956,1958.0,2471.928425113713,False,-442,IedTPuRr6VTionPCWa78lJJTblw,4,323
104.0,Good,89,112.43391601257676,8100,973.2968755559748,14,Good,9,Good,1,Low,3543.0,794.6195322062994,0,1274.5462641887152,False,-441,IedTPuRr6VTionPCWa78lJJTblw,4,324
301.0,Good,81,127.02585220656422,8125,445.9475195032077,13,Good,3,Bad,4,Fair,3785.8,105.60764614538633,3827.0,4037.8278885311447,False,-440,IedTPuRr6VTionPCWa78lJJTblw,4,325
341.0,Good,16,121.42974876618989,8150,401.16941075468793,13,Good,4,Bad,4,Fair,3905.3,177.4754651295554,4615.0,4969.56728664392,True,-450,IedTPuRr6VTionPCWa78lJJTblw,4,326
292.0,Good,87,149.4346002130435,8175,1113.88804233727,14,Good,9,Good,4,Fair,3653.7,749.9561825506821,3222.0,4721.587732005623,False,-453,IedTPuRr6VTionPCWa78lJJTblw,4,327
340.0,Good,68,101.52660084510052,8200,1140.703888391175,8,Bad,10,Good,6,High,3591.4,357.3821804897002,5549.0,6263.938203170912,False,-452,IedTPuRr6VTionPCWa78lJJTblw,4,328
213.0,Good,78,138.3267717952713,8225,441.5028488569236,13,Good,3,Bad,2,Fair,4086.7,721.1275920777788,1219.0,2661.43968629105,False,-451,IedTPuRr6VTionPCWa78lJJTblw,4,329
185.0,Good,39,137.74253731412134,8250,961.7803041189504,8,Bad,10,Good,2,Fair,3904.4,372.6800833437358,1540.0,2285.4320652261335,False,-450,IedTPuRr6VTionPCWa78lJJTblw,4,330
353.0,Fair,50,121.88110254575233,8275,1174.4397392221038,15,Good,8,Good,6,Low,3842.1,349.4407808762253,5453.0,6151.425217648179,False,-449,IedTPuRr6VTionPCWa78lJJTblw,4,331
279.0,Good,51,111.44366787037512,8300,424.579602697882,8,Bad,3,Bad,4,High,3603.5,417.02464189041586,3364.0,4197.783191067398,False,-448,IedTPuRr6VTionPCWa78lJJTblw,4,332
232.0,Good,70,118.98824660111448,8325,778.6543517849002,9,Bad,6,Fine,3,Fair,3627.3,778.6278395797639,2265.0,3822.7348626097237,True,-458,IedTPuRr6VTionPCWa78lJJTblw,4,333
360.0,Fair,56,138.90604355179758,8350,339.5444367308311,12,Good,4,Bad,5,Fair,3605.9,618.8949927702807,4134.0,5371.715360654478,False,-461,IedTPuRr6VTionPCWa78lJJTblw,4,334
332.0,Good,12,102.08635556659965,8375,620.4218295993221,15,Good,5,Fine,5,Fair,3655.6,594.8170321425097,4623.0,5812.144405246649,False,-460,IedTPuRr6VTionPCWa78lJJTblw,4,335
349.0,Good,8,110.92668260457535,8400,1148.0792215231168,12,Good,10,Good,6,High,4096.3,106.88383101494409,5812.0,6025.549440884314,False,-459,IedTPuRr6VTionPCWa78lJJTblw,4,336
241.0,Good,43,115.03404025219677,8425,835.4552513431372,8,Bad,7,Fine,3,High,4075.2,322.3454547966303,3039.0,3684.001754599039,False,-458,IedTPuRr6VTionPCWa78lJJTblw,4,337
145.0,Good,38,118.78918532093785,8450,991.5670669424394,9,Bad,8,Good,2,High,4026.7,518.0356144961963,990.0,2026.0447455054596,False,-457,IedTPuRr6VTionPCWa78lJJTblw,4,338
319.0,Good,60,148.69422596704106,8475,750.748496889167,12,Good,6,Fine,4,High,4183.7,424.02565804922904,3725.0,4573.182368122899,False,-456,IedTPuRr6VTionPCWa78lJJTblw,4,339
268.0,Good,2,140.99918424896808,8500,971.5669037390433,9,Bad,9,Good,4,Fair,3680.7,570.4463732627651,2937.0,4077.798706912953,True,-466,IedTPuRr6VTionPCWa78lJJTblw,4,340
308.0,Good,40,118.49916251911647,8525,947.7228364461014,15,Good,10,Good,5,Fair,3999.0,418.29759113209514,4318.0,5154.885582333325,False,-469,IedTPuRr6VTionPCWa78lJJTblw,4,341
176.0,Good,31,122.49913993775817,8550,398.3688311615345,15,Good,3,Bad,1,High,4161.2,49.77743891433009,1413.0,1512.5971258531272,False,-468,IedTPuRr6VTionPCWa78lJJTblw,4,342
320.0,Good,73,132.69089124228725,8575,1134.9782928691973,9,Bad,10,Good,5,Low,3990.5,122.73888993902477,4765.0,5010.445652594583,False,-467,IedTPuRr6VTionPCWa78lJJTblw,4,343
247.0,Good,18,135.24954799733246,8600,352.1539005647925,14,Good,4,Bad,3,Low,4088.2,658.3513208354843,1925.0,3241.5234405534943,False,-466,IedTPuRr6VTionPCWa78lJJTblw,4,344
298.0,Good,83,127.46091483708689,8625,1041.1632892024388,13,Good,10,Good,5,Fair,3927.3,753.7778754562901,3691.0,5198.289632535467,False,-465,IedTPuRr6VTionPCWa78lJJTblw,4,345
251.0,Good,94,131.47431058242117,8650,564.3681250736091,12,Good,4,Bad,3,High,3873.5,729.7688214174992,2234.0,3693.7307227667206,False,-464,IedTPuRr6VTionPCWa78lJJTblw,4,346
414.0,Fair,85,134.29276447341053,8675,442.35961962143426,9,Bad,2,Bad,6,Low,3805.7,65.22279309255215,5981.0,6111.398190705276,False,-463,IedTPuRr6VTionPCWa78lJJTblw,4,347
393.0,Fair,90,136.60917636498493,8700,962.7717903004212,15,Good,9,Good,6,Low,4260.7,625.9801113226927,5458.0,6710.218890684293,True,-473,IedTPuRr6VTionPCWa78lJJTblw,4,348
344.0,Good,47,138.0947726621032,8725,860.0905626770912,15,Good,7,Fine,5,Low,3790.9,383.7516161341675,4591.0,5358.110611374804,False,-476,IedTPuRr6VTionPCWa78lJJTblw,4,349
341.0,Good,32,134.61398855047787,8750,485.97438473752413,14,Good,3,Bad,4,High,3785.1,215.7026951871795,4406.0,4836.917495689541,False,-475,IedTPuRr6VTionPCWa78lJJTblw,4,350
201.0,Good,92,134.62490539891928,8775,367.33196212588047,10,Bad,3,Bad,1,High,4185.3,163.0983889441984,1535.0,1860.7684081678576,False,-474,IedTPuRr6VTionPCWa78lJJTblw,4,351
348.0,Good,47,147.8430567340648,8800,639.2041023605752,8,Bad,5,Fine,5,Low,3923.4,758.54566362787,3888.0,5404.661333007854,False,-473,IedTPuRr6VTionPCWa78lJJTblw,4,352
212.0,Good,18,121.3113292119802,8825,955.457250244914,13,Good,8,Good,3,Low,4120.7,706.3823310308608,2053.0,3466.207643583296,False,-472,IedTPuRr6VTionPCWa78lJJTblw,4,353
150.0,Good,43,130.0457999634255,8850,859.3086721252862,15,Good,6,Fine,1,Low,3913.4,717.9018903316928,546.0,1982.1470888972517,False,-471,IedTPuRr6VTionPCWa78lJJTblw,4,354
356.0,Fair,24,126.10109190822085,8875,400.4811213123003,14,Good,2,Bad,5,Fair,4373.0,366.8749875727104,4629.0,5362.577394026228,True,-481,IedTPuRr6VTionPCWa78lJJTblw,4,355
343.0,Good,88,106.0612500364276,8900,1078.856255472095,14,Good,10,Good,6,High,4199.8,585.7553979813059,5233.0,6404.473393045381,False,-484,IedTPuRr6VTionPCWa78lJJTblw,4,356
213.0,Good,62,121.78051142694298,8925,837.1555429235864,12,Good,6,Fine,3,Low,4009.4,449.6586803259296,2221.0,3120.5134940862686,False,-483,IedTPuRr6VTionPCWa78lJJTblw,4,357
132.0,Good,97,130.00768339623443,8950,1124.9685939488345,13,Good,9,Good,1,High,3942.5,601.8579769633677,569.0,1772.8062941956891,False,-482,IedTPuRr6VTionPCWa78lJJTblw,4,358
213.0,Good,86,134.4568471252952,8975,902.8012448528038,15,Good,9,Good,3,Low,3933.1,610.8871347017331,1860.0,3081.4729173054534,False,-481,IedTPuRr6VTionPCWa78lJJTblw,4,359
208.0,Good,45,107.06802970199392,9000,673.0128829304435,13,Good,7,Fine,3,Low,4092.7,497.98895944917024,2194.0,3189.919041431428,False,-480,IedTPuRr6VTionPCWa78lJJTblw,4,360
208.0,Good,5,129.34704659729877,9025,590.500752888421,14,Good,1,Bad,2,High,3966.1,359.33551789930345,1808.0,2526.701062202152,True,-490,IedTPuRr6VTionPCWa78lJJTblw,4,361
184.0,Good,91,139.5094183536382,9050,315.5540592636886,13,Good,1,Bad,1,High,4255.6,144.85201863047934,1057.0,1346.6276787779545,False,-493,IedTPuRr6VTionPCWa78lJJTblw,4,362
199.0,Good,66,148.98963725453237,9075,647.2207100318018,15,Good,5,Fine,2,Fair,4238.6,743.3230820462392,899.0,2385.7343422370363,True,-503,IedTPuRr6VTionPCWa78lJJTblw,4,363
299.0,Good,93,111.9318025834181,9100,746.8307745321839,15,Good,5,Fine,5,Fair,4472.2,730.3490162477825,3761.0,5221.564526039323,False,-506,IedTPuRr6VTionPCWa78lJJTblw,4,364
413.0,Fair,66,145.27014544985641,9125,570.0935409641243,11,Good,3,Bad,6,Low,4402.8,337.46829218506525,5593.0,6267.951924297237,False,-505,IedTPuRr6VTionPCWa78lJJTblw,4,365
425.0,Fair,30,146.60890488396976,9150,564.1171399990552,11,Good,4,Bad,6,Fair,4064.1,705.1745861785274,5418.0,6828.193048977642,False,-504,IedTPuRr6VTionPCWa78lJJTblw,4,366
351.0,Fair,64,106.96873976242956,9175,628.6818805239774,8,Bad,5,Fine,6,High,4268.7,744.3388449828427,4759.0,6247.337387471027,False,-503,IedTPuRr6VTionPCWa78lJJTblw,4,367
324.0,Good,78,123.31204722610636,9200,709.1526710107521,12,Good,6,Fine,4,Low,4082.8,183.51237508702343,4536.0,4903.046503096897,False,-502,IedTPuRr6VTionPCWa78lJJTblw,4,368
420.0,Fair,28,137.1870703352294,9225,562.8949536929024,11,Good,2,Bad,6,High,4594.0,388.9806893880622,5824.0,6601.544409361998,False,-501,IedTPuRr6VTionPCWa78lJJTblw,4,369
296.0,Good,52,129.23300010762534,9250,765.5089920707186,8,Bad,5,Fine,4,Fair,4426.7,767.7997689682542,3342.0,4877.1823104766745,True,-511,IedTPuRr6VTionPCWa78lJJTblw,4,370
462.0,Fair,74,142.86364711700423,9275,372.0254649442245,9,Bad,2,Bad,6,Fair,4568.3,210.29450735739294,6552.0,6972.410635285769,False,-514,IedTPuRr6VTionPCWa78lJJTblw,4,371
182.0,Good,61,129.29582996181767,9300,814.0431954563119,9,Bad,7,Fine,2,Low,4629.9,616.5556252028465,1260.0,2493.166415873315,False,-513,IedTPuRr6VTionPCWa78lJJTblw,4,372
146.0,Good,25,109.92554243868116,9325,967.543642901279,11,Good,8,Good,2,Fair,4376.0,404.33556029845454,1288.0,2096.983970556434,True,-523,IedTPuRr6VTionPCWa78lJJTblw,4,373
200.0,Good,22,116.78315606978909,9350,972.4516836250114,14,Good,9,Good,2,Fair,4582.0,108.99866216447165,2531.0,2748.585887310461,False,-526,IedTPuRr6VTionPCWa78lJJTblw,4,374
281.0,Good,93,125.12103582759505,9375,550.3191605702799,11,Good,4,Bad,4,High,4441.1,493.4275059787261,3177.0,4163.983742353001,False,-525,IedTPuRr6VTionPCWa78lJJTblw,4,375
269.0,Good,7,132.16422470610505,9400,847.033105694936,15,Good,5,Fine,3,High,4509.1,41.80504145405283,3550.0,3634.1019206999126,False,-524,IedTPuRr6VTionPCWa78lJJTblw,4,376
377.0,Fair,44,138.2557925077022,9425,1144.4687666703346,8,Bad,9,Good,6,High,4654.1,794.981313684846,5131.0,6720.914547561515,False,-523,IedTPuRr6VTionPCWa78lJJTblw,4,377
421.0,Fair,80,130.17562839848637,9450,736.2572672131132,14,Good,7,Fine,6,High,4398.8,275.2839766149066,6268.0,6818.308608520509,False,-522,IedTPuRr6VTionPCWa78lJJTblw,4,378
255.0,Good,47,143.22461370321696,9475,1171.9469497614384,13,Good,10,Good,4,Fair,4151.9,596.3860381774329,2808.0,4001.197279568211,False,-521,IedTPuRr6VTionPCWa78lJJTblw,4,379
283.0,Good,35,137.1150153817467,9500,490.20025745661127,15,Good,3,Bad,4,Fair,4519.0,775.6801998322053,2642.0,4193.616215215048,True,-531,IedTPuRr6VTionPCWa78lJJTblw,4,380
350.0,Good,97,125.19786647196099,9525,545.9869065871676,10,Bad,3,Bad,5,High,4397.2,156.08454211523159,4884.0,5195.7994790582525,False,-534,IedTPuRr6VTionPCWa78lJJTblw,4,381
254.0,Good,99,116.18508032616808,9550,718.9260525683383,12,Good,6,Fine,3,Low,4119.2,480.1485936797989,2996.0,3955.9440594278326,False,-533,IedTPuRr6VTionPCWa78lJJTblw,4,382
282.0,Good,95,131.5402364366775,9575,640.9058700894324,8,Bad,7,Fine,3,Low,4230.4,181.0990165697156,3463.0,3825.0675826777106,False,-532,IedTPuRr6VTionPCWa78lJJTblw,4,383
186.0,Good,21,120.94816513711459,9600,313.16341592455655,10,Bad,3,Bad,2,High,4268.3,555.3093384706663,1063.0,2173.13141547009,False,-531,IedTPuRr6VTionPCWa78lJJTblw,4,384
321.0,Good,77,107.99981064725229,9625,473.9462836197475,8,Bad,1,Bad,4,Low,4543.9,166.59583518330712,4562.0,4894.867670198666,False,-530,IedTPuRr6VTionPCWa78lJJTblw,4,385
205.0,Good,97,119.81513780726317,9650,597.2726631929945,13,Good,4,Bad,2,Low,4270.7,58.20757161840638,2251.0,2367.483852620658,True,-540,IedTPuRr6VTionPCWa78lJJTblw,4,386
419.0,Fair,97,123.21658457002775,9675,503.62536400179215,10,Bad,4,Bad,6,Fair,4632.5,226.50649343443425,6194.0,6647.306310252131,False,-543,IedTPuRr6VTionPCWa78lJJTblw,4,387
211.0,Good,11,106.4510030102014,9700,389.8237611243302,10,Bad,2,Bad,2,High,4416.5,415.07140194226383,2070.0,2899.7089607560824,False,-542,IedTPuRr6VTionPCWa78lJJTblw,4,388
195.0,Good,29,138.67688478527043,9725,409.08092795831845,15,Good,1,Bad,1,Low,4784.7,161.9779301779757,1365.0,1688.9333640133436,False,-541,IedTPuRr6VTionPCWa78lJJTblw,4,389
294.0,Good,99,109.24504923899052,9750,858.7419688518112,15,Good,5,Fine,5,Fair,4471.6,791.5612730393086,3762.0,5344.91426186306,False,-540,IedTPuRr6VTionPCWa78lJJTblw,4,390
359.0,Fair,32,139.44408373983995,9775,1139.3332204712856,15,Good,8,Good,5,Fair,4534.1,133.558960927259,5405.0,5671.747049548049,True,-550,IedTPuRr6VTionPCWa78lJJTblw,4,391
206.0,Good,83,139.45021392708904,9800,1125.6915310559073,12,Good,8,Good,3,High,4243.2,653.550704836525,1803.0,3109.7781481478078,False,-553,IedTPuRr6VTionPCWa78lJJTblw,4,392
329.0,Good,86,139.00502212837,9825,632.5034520466949,13,Good,6,Fine,5,High,4911.3,626.2492224010807,3798.0,5050.769291638299,False,-552,IedTPuRr6VTionPCWa78lJJTblw,4,393
383.0,Fair,16,121.3053675252161,9850,1029.6866467851053,10,Bad,8,Good,6,Low,4478.7,610.2875590185005,5661.0,6881.960848785078,False,-551,IedTPuRr6VTionPCWa78lJJTblw,4,394
304.0,Good,20,116.15222418988853,9875,1042.3309491707748,15,Good,8,Good,5,Low,4756.9,617.2531622004544,4174.0,5408.6585538800755,False,-550,IedTPuRr6VTionPCWa78lJJTblw,4,395
246.0,Good,87,140.08177518325311,9900,1008.021603691395,9,Bad,9,Good,3,High,4307.2,386.5196600242005,2732.0,3504.5531534887346,False,-549,IedTPuRr6VTionPCWa78lJJTblw,4,396
282.0,Good,54,130.7232884766396,9925,991.4531573359194,13,Good,10,Good,4,High,4641.6,562.018626585047,3461.0,4585.143769589247,False,-548,IedTPuRr6VTionPCWa78lJJTblw,4,397
374.0,Fair,37,143.49748123025933,9950,1165.4172933533937,12,Good,10,Good,6,Low,4930.1,714.4250405876888,5053.0,6482.207866216949,True,-558,IedTPuRr6VTionPCWa78lJJTblw,4,398
383.0,Fair,28,132.0279413870729,9975,510.9552390849026,10,Bad,4,Bad,6,Fair,4516.8,518.5212298011968,5011.0,6048.381265112809,False,-561,IedTPuRr6VTionPCWa78lJJTblw,4,399
206.0,Good,87,146.80074230361612,10000,499.7184117078157,11,Good,2,Bad,2,Fair,4816.5,375.2184528878067,1303.0,2052.992351313398,False,-560,IedTPuRr6VTionPCWa78lJJTblw,4,400
433.0,Fair,96,221.12940917214652,10025,692.7396791426278,15,Good,7,Fine,5,Fair,4568.9,420.9426488402589,4508.0,5350.145599207153,True,-570,IedTPuRr6VTionPCWa78lJJTblw,4,401
203.0,Good,68,173.6506525565277,10050,468.9048440484922,13,Good,2,Bad,1,Fair,4672.9,69.91323434700902,987.0,1126.627857816634,False,-573,IedTPuRr6VTionPCWa78lJJTblw,4,402
183.0,Good,79,162.075627653407,10075,992.7007594637167,15,Good,8,Good,1,High,4770.7,180.6003784059079,1223.0,1584.0565172899328,False,-572,IedTPuRr6VTionPCWa78lJJTblw,4,403
150.0,Good,49,169.1693839523763,10100,1126.099827393511,9,Bad,8,Good,1,Fair,4776.6,751.3379707925106,0,1262.127738798202,False,-571,IedTPuRr6VTionPCWa78lJJTblw,4,404
