Bit_Temperature,Casing Integrity,Cuttings,Depth_Temperature,Depth_of_Bit,MUD_Circulation,MUD_Density,MUD_Density_Rating,Permeability,Permeability_Rating,Porosity,Precipitation,Pressure,Rotary_Speed,Rotary_Torque,Weight_on_Bit,failure,score,sessionID,team,turn
146.0,Good,25,135.73510075872167,6350,459.57395968532364,11,Good,2,Bad,1,Fair,3156.7,674.2592774179425,0,1143.7913119400528,False,-316,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,254
342.0,Good,69,130.51591957832036,6375,836.1366613499428,15,Good,7,Fine,5,Low,3173.6,591.8044352307811,4465.0,5648.417854984549,True,-326,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,255
376.0,Fair,27,110.49639477870447,6400,989.1917024868368,9,Bad,10,Good,6,Low,3187.4,349.2615796735242,5947.0,6645.402552244973,False,-329,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,256
201.0,Good,80,131.1304622877169,6425,539.7810128227418,10,Bad,1,Bad,2,Fair,2779.8,553.5152454759748,1383.0,2490.243168046644,False,-328,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,257
356.0,Fair,57,111.44443403973709,6450,502.9393919650329,10,Bad,4,Bad,6,Fair,2820.8,758.8727007006006,4644.0,6162.080006022392,False,-327,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,258
240.0,Good,48,105.87428441516437,6475,999.9009771118926,11,Good,8,Good,3,Low,3063.2,81.17554492241104,3604.0,3766.5763024068838,False,-326,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,259
390.0,Fair,33,129.34337882626676,6500,417.8615874399389,14,Good,2,Bad,5,High,3095.0,109.43644396427366,5526.0,5744.403433009127,True,-336,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,260
235.0,Good,62,133.93305871176,6525,958.6922277482699,9,Bad,9,Good,3,Fair,2819.6,194.09982309910026,2781.0,3169.692064117336,False,-339,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,261
217.0,Good,68,125.38597697427386,6550,1185.5454264578914,11,Good,9,Good,3,High,3130.6,346.89731812615975,2671.0,3364.860360657813,False,-338,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,262
238.0,Good,100,107.5321652818983,6575,933.8286253061503,12,Good,8,Good,3,Fair,3251.1,454.4614120318283,3086.0,3995.260776412273,False,-337,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,263
304.0,Good,43,131.45571129854105,6600,602.4479954572683,10,Bad,5,Fine,4,Low,2956.8,588.6109062448277,3469.0,4646.562073748201,False,-336,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,264
233.0,Good,80,145.1286828885024,6625,459.2189439072922,11,Good,2,Bad,2,Fair,3124.7,211.35354882785686,2013.0,2435.6296888346515,False,-335,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,265
308.0,Good,50,102.30670379591294,6650,1038.8071393632358,9,Bad,10,Good,5,High,3279.8,142.65712127400406,5020.0,5305.298954771568,True,-345,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,266
184.0,Good,58,146.5109123435211,6675,346.13667832009355,10,Bad,2,Bad,1,High,3009.9,685.837430128571,404.0,1775.6613053091205,False,-348,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,267
298.0,Good,40,110.14649797078945,6700,1054.020276079973,9,Bad,8,Good,5,Fair,2910.0,349.7020810965236,4466.0,5165.2791433454495,False,-347,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,268
383.0,Fair,97,149.6181427039484,6725,883.9849157555784,11,Good,7,Fine,5,High,2940.2,275.5636428211677,5271.0,5821.761995906784,False,-346,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,269
257.0,Good,19,138.6703426627771,6750,517.9471353511989,14,Good,3,Bad,3,Fair,3145.5,482.28527963324063,2406.0,3370.2781827491444,True,-356,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,270
365.0,Fair,35,122.47505539651797,6775,629.8305962339095,15,Good,6,Fine,6,Fair,3304.7,617.4949355414738,4871.0,6105.833740755146,False,-359,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,271
150.0,Good,57,124.04202417355941,6800,1121.54782730879,10,Bad,8,Good,1,High,2943.4,198.25266474657977,1433.0,1829.928001047394,False,-358,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,272
230.0,Good,80,101.87063292989438,6825,1141.439786592583,9,Bad,9,Good,4,High,3161.2,562.9731829925486,3139.0,4265.184888185758,False,-357,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,273
254.0,Good,36,133.3867724738449,6850,1165.6482193940394,11,Good,9,Good,3,High,3153.7,58.15343385709381,3514.0,3630.6868578883814,False,-356,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,274
324.0,Good,6,103.8681939569842,6875,950.0094009360199,14,Good,9,Good,5,High,3116.0,554.3300533742184,4799.0,5908.1341675345175,False,-355,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,275
133.0,Good,100,112.92896017378783,6900,1154.0303933163527,15,Good,8,Good,1,Low,3140.1,280.12141541128926,1268.0,1828.476795434183,True,-365,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,276
215.0,Good,25,106.4830338956327,6925,947.8267183100955,9,Bad,8,Good,3,Fair,3055.7,209.04917532453274,2906.0,3324.556114799989,False,-368,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,277
354.0,Fair,84,145.15455543597562,6950,791.7033320577375,15,Good,7,Fine,5,High,3076.6,525.051770961038,4443.0,5493.329057996378,False,-367,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,278
208.0,Good,5,127.61376937621446,6975,800.8798423481069,8,Bad,5,Fine,2,Low,3291.1,565.1319516319958,1846.0,2976.328798299951,False,-366,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,279
338.0,Good,16,138.32616597766707,7000,958.4984073909475,13,Good,9,Good,5,High,3130.0,424.43769067875525,4527.0,5375.552634508998,False,-365,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,280
308.0,Good,80,125.88214671814029,7025,1018.5002766377942,15,Good,9,Good,5,High,3239.7,710.7005699894758,3954.0,5375.05557648498,False,-364,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,281
180.0,Good,34,129.88376219296978,7050,547.3397056376341,9,Bad,1,Bad,1,Fair,3201.3,354.4068395112697,1187.0,1896.1207606206392,False,-363,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,282
363.0,Fair,76,142.10992250168908,7075,635.2957169023728,9,Bad,7,Fine,5,High,3064.8,793.7467363749919,4268.0,5855.037926041732,True,-373,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,283
368.0,Fair,52,113.76901148444793,7100,443.6764863113402,12,Good,1,Bad,6,High,3386.4,661.0509143775907,4872.0,6193.761634402929,False,-376,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,284
216.0,Good,79,130.74282711150795,7125,596.1029405041752,15,Good,1,Bad,2,Fair,3454.8,92.06574243958568,2208.0,2391.780085200958,False,-375,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,285
226.0,Good,76,123.49122214254257,7150,815.2992499169893,9,Bad,5,Fine,3,Fair,3288.5,508.8426683755728,2349.0,3366.6515012483046,True,-385,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,286
155.0,Good,24,110.11412952141627,7175,1090.5330466346866,15,Good,9,Good,2,Fair,3423.8,614.9465780579961,1371.0,2601.052042919017,False,-388,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,287
158.0,Good,84,135.7498223487846,7200,885.3662490799874,11,Good,5,Fine,1,Fair,3235.5,233.49213722052752,1105.0,1572.1070864368135,False,-387,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,288
344.0,Good,43,145.97802355076595,7225,979.1511086707206,8,Bad,9,Good,4,High,3193.0,46.91929881480446,4888.0,4981.560205062895,False,-386,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,289
384.0,Fair,70,108.72814494842015,7250,584.5248380229141,8,Bad,4,Bad,6,Fair,3477.7,680.2906217027867,5412.0,6772.123713518314,False,-385,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,290
318.0,Good,72,113.2179803888102,7275,753.3563980709098,10,Bad,7,Fine,4,High,3498.1,97.24132492203385,4755.0,4949.8239128925725,False,-384,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,291
292.0,Good,14,143.10048517252025,7300,1021.5041947841742,9,Bad,9,Good,4,High,3370.5,744.3501047869994,3256.0,4744.445411076373,False,-383,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,292
305.0,Good,55,119.58432503017369,7325,454.08388821847495,14,Good,3,Bad,4,Low,3627.1,63.47635024739314,4106.0,4232.567426049308,False,-382,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,293
263.0,Good,92,143.09508179242948,7350,355.15685000119083,13,Good,4,Bad,3,Low,3588.6,520.1283218268052,2240.0,3279.9761833464427,True,-392,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,294
366.0,Fair,86,129.20169840340958,7375,524.5303462945346,8,Bad,1,Bad,5,Low,3369.2,595.0938580935332,4665.0,5855.483259479586,False,-395,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,295
301.0,Good,32,140.82844937282854,7400,1129.2739545559732,14,Good,10,Good,4,High,3266.9,219.62616727694922,4117.0,4555.777113215879,False,-394,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,296
161.0,Good,58,134.25871679140735,7425,418.8415265645849,9,Bad,2,Bad,1,Fair,3277.2,429.8742644167709,514.0,1373.927391909831,True,-404,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,297
148.0,Good,83,124.9372997341811,7450,1195.913259226803,11,Good,9,Good,1,Fair,3450.0,309.2623834250028,1345.0,1963.3847422012195,False,-407,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,298
200.0,Good,12,135.9143146489966,7475,1023.7099938501677,14,Good,10,Good,2,Low,3377.7,56.25075055692807,2256.0,2368.602312432411,False,-406,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,299
298.0,Good,21,115.58978461448075,7500,675.0854553423394,8,Bad,6,Fine,4,Low,3678.9,545.2310235199427,3780.0,4870.0094761242835,False,-405,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,300
314.0,Good,13,117.40695823543709,7525,1054.8202028450814,14,Good,9,Good,5,High,3549.5,623.5005915638128,4354.0,5600.9427830559525,False,-404,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,301
223.0,Good,69,105.48846039358246,7550,1024.7425893469722,9,Bad,10,Good,3,Low,3686.1,299.29023268092874,3075.0,3673.2928395420568,False,-403,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,302
154.0,Good,36,119.9345338301755,7575,554.3950221433672,9,Bad,4,Bad,1,Fair,3617.3,468.6010971393517,771.0,1707.7508635114768,True,-413,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,303
208.0,Good,93,117.57061117890584,7600,1171.6870288717994,9,Bad,8,Good,3,Low,3472.7,478.9914110049365,2505.0,3462.6492298456133,False,-416,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,304
132.0,Good,35,114.5034063901886,7625,543.6618782931197,12,Good,1,Bad,1,Low,3437.5,729.3747844417776,172.0,1631.170988582125,False,-415,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,305
237.0,Good,54,105.51943959792493,7650,456.3611110048116,12,Good,3,Bad,3,Fair,3746.2,542.3902430119069,2534.0,3619.038209733056,True,-425,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,306
354.0,Fair,24,135.74666386815227,7675,872.1908393296912,8,Bad,6,Fine,5,Low,3641.2,97.04418610312021,5132.0,5325.624397525834,False,-428,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,307
280.0,Good,93,134.37019672224037,7700,620.6934760984904,8,Bad,5,Fine,4,Fair,3336.3,771.8358909699876,2770.0,4313.267921574856,False,-427,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,308
318.0,Good,96,141.5088770191756,7725,765.8337767517785,12,Good,7,Fine,4,Low,3359.3,602.60432561208,3692.0,4897.4834624312325,False,-426,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,309
118.0,Good,70,118.51062724930466,7750,971.0788203840136,12,Good,9,Good,1,High,3715.0,377.2899997527596,589.0,1343.203105965591,False,-425,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,310
271.0,Good,81,128.00658499813977,7775,988.3814919593185,12,Good,8,Good,4,High,3374.6,269.26891471169,3583.0,4121.1298167681425,False,-424,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,311
187.0,Good,49,148.18979634261888,7800,786.478333881495,15,Good,5,Fine,2,Fair,3653.8,762.7455820514798,803.0,2328.522050160456,False,-423,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,312
195.0,Good,9,132.12769763032364,7825,399.5359382044901,15,Good,2,Bad,1,Fair,3419.6,203.56846063144584,1445.0,1852.0596708261253,False,-422,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,313
243.0,Good,84,122.15175452594222,7850,1001.139749054041,15,Good,9,Good,3,Low,3565.0,337.0657909572486,3076.0,3750.178824794838,False,-421,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,314
135.0,Good,70,139.4819118190915,7875,1091.2638849740752,15,Good,10,Good,1,High,3719.3,747.4121413105976,260.0,1754.7946129338343,False,-420,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,315
196.0,Good,60,135.10163320518606,7900,874.9173790861844,13,Good,5,Fine,2,Low,3779.3,233.18162826100922,1853.0,2318.9427453927974,True,-430,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,316
198.0,Good,58,125.84561988539524,7925,422.7299528663744,8,Bad,2,Bad,2,Low,3826.1,210.38768813321832,1651.0,2071.733752912988,False,-433,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,317
124.0,Good,98,132.01680672888634,7950,919.3630024616042,15,Good,8,Good,1,Low,3593.9,724.5756564292677,37.0,1486.2238046768205,False,-432,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,318
366.0,Fair,10,104.94146926994938,7975,768.7240357819412,8,Bad,5,Fine,6,Low,3583.3,128.95615827251947,5851.0,6108.587078668911,False,-431,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,319
379.0,Fair,83,110.1769875923908,8000,679.6583857230289,15,Good,5,Fine,6,Fair,3648.7,488.3725077853396,5571.0,6548.157420424535,False,-430,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,320
361.0,Fair,7,142.07296131849785,8025,592.6494310847411,14,Good,3,Bad,5,Fair,3477.2,188.84851664714802,4783.0,5160.757281799752,True,-440,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,321
203.0,Good,100,131.15458101618844,8050,738.0539540468707,9,Bad,6,Fine,2,Fair,3886.2,620.8862766261439,1551.0,2792.5104167011027,False,-443,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,322
399.0,Fair,19,136.82639748724102,8075,557.6092065237202,11,Good,3,Bad,5,Fair,3855.6,48.64568496855313,5759.0,5856.081162420763,False,-442,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,323
251.0,Good,51,140.34762647862223,8100,441.94322518150807,15,Good,3,Bad,2,Fair,3750.2,290.80595620270253,2365.0,2946.2368032119225,False,-441,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,324
145.0,Good,12,138.41987299965822,8125,584.0163775225665,11,Good,2,Bad,1,High,3880.2,712.6858641434795,0,1289.2109540602873,True,-451,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,325
376.0,Fair,75,131.2899660365534,8150,606.9108285370997,8,Bad,6,Fine,6,Fair,3607.1,680.1914872604547,4829.0,6189.235035673291,False,-454,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,326
127.0,Good,65,101.46538167676326,8175,568.4187248800475,14,Good,3,Bad,1,High,3802.3,81.70620308969404,999.0,1162.713936150192,False,-453,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,327
165.0,Good,26,103.66216464976414,8200,721.730032550179,10,Bad,5,Fine,2,High,3651.4,408.2283842853689,1534.0,2350.848152640942,False,-452,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,328
297.0,Good,39,145.67291906252086,8225,406.4452944461474,11,Good,4,Bad,3,High,3724.6,435.4155528333535,2994.0,3864.694693665396,False,-451,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,329
268.0,Good,66,119.89818987936627,8250,628.7754529617588,11,Good,5,Fine,4,Low,3586.7,676.1142954510617,2911.0,4263.714148369816,False,-450,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,330
131.0,Good,18,121.17342519057001,8275,1099.7012471428243,9,Bad,9,Good,1,High,3910.0,692.259168923683,603.0,1987.6449649582892,True,-460,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,331
225.0,Good,18,134.31139713524118,8300,715.8869990479021,13,Good,7,Fine,2,High,3729.0,89.54487158277703,2433.0,2611.8918138425224,False,-463,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,332
158.0,Good,95,146.4120183588982,8325,637.9457846357453,15,Good,7,Fine,1,Fair,3641.6,719.4203086458494,141.0,1580.2251764536745,False,-462,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,333
339.0,Good,14,141.38380116944504,8350,705.4114425123786,8,Bad,5,Fine,5,Fair,3838.3,510.25014235534024,4150.0,5170.732629352794,False,-461,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,334
95.0,Good,83,108.5904791332935,8375,1008.1198035173265,12,Good,9,Good,1,Fair,3749.9,309.10846285820185,423.0,1040.9312485161417,False,-460,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,335
211.0,Good,95,126.77715681680073,8400,442.0277563218223,15,Good,1,Bad,2,Low,3866.1,331.0009716525561,1799.0,2461.03098760099,False,-459,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,336
140.0,Good,27,140.75059357864154,8425,603.2229772270696,11,Good,7,Fine,1,Low,3783.4,540.5743444360788,53.0,1133.7588267156675,True,-469,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,337
345.0,Good,7,148.10265582220703,8450,527.4782863739565,8,Bad,4,Bad,5,High,3648.7,733.6289647334352,3724.0,5191.460753245323,False,-472,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,338
299.0,Good,20,107.01892568812481,8475,902.1713289783838,11,Good,10,Good,5,Fair,3854.2,565.2377957872429,4175.0,5305.692399427737,False,-471,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,339
248.0,Good,49,146.39992962721738,8500,632.1840058420047,8,Bad,7,Fine,2,High,3721.0,83.94793025234631,2583.0,2750.641468323923,False,-470,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,340
260.0,Good,100,121.38684703418531,8525,422.38825100953454,15,Good,2,Bad,3,High,4168.5,522.572718316358,2680.0,3725.4930299818593,False,-469,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,341
400.0,Fair,43,138.3320281274836,8550,609.1146623336135,10,Bad,6,Fine,6,Fair,3830.9,287.0743197808282,5561.0,6134.930748966266,True,-479,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,342
202.0,Good,64,108.67841635943692,8575,323.5527344262128,12,Good,4,Bad,2,High,4231.3,83.6361448589931,2112.0,2279.231127012905,False,-482,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,343
288.0,Good,38,122.19035305183318,8600,917.4841125301366,9,Bad,10,Good,4,High,3950.4,752.6993584530054,3482.0,4987.119482160306,False,-481,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,344
315.0,Good,22,137.43860570362273,8625,698.2293560583316,8,Bad,5,Fine,4,High,4171.2,695.4020270066936,3562.0,4953.012121666335,False,-480,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,345
138.0,Good,55,127.59345043484394,8650,766.967558639058,9,Bad,5,Fine,1,High,4051.4,485.36697830561144,483.0,1453.9804409967821,False,-479,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,346
218.0,Good,67,149.18891923429285,8675,910.9967094223188,9,Bad,8,Good,2,Fair,3999.8,575.3489335111103,1715.0,2865.905816998929,False,-478,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,347
190.0,Good,68,136.64521496784164,8700,1058.5857260436155,14,Good,8,Good,2,High,3860.6,241.9004557154443,1883.0,2367.1901068731077,False,-477,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,348
394.0,Fair,50,135.52557285405888,8725,429.9857842439692,8,Bad,4,Bad,5,Fair,4113.4,186.08019090572145,5406.0,5778.033697371902,False,-476,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,349
214.0,Good,83,148.59415348029847,8750,603.5124708777573,11,Good,5,Fine,2,Low,4298.3,308.79079606872176,1593.0,2210.1406152134327,False,-475,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,350
375.0,Fair,91,119.13631451627032,8775,1048.4983982040733,12,Good,8,Good,6,Low,3861.7,319.82725856710965,5854.0,6493.2426044756885,True,-485,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,351
181.0,Good,37,112.97676152845278,8800,771.7960103552057,13,Good,7,Fine,2,Fair,4305.5,346.76231996451884,1784.0,2477.385701735302,False,-488,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,352
278.0,Good,26,119.38430166036525,8825,931.9170068018354,15,Good,10,Good,4,Low,3809.4,537.3897651578536,3559.0,4634.205834562385,False,-487,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,353
244.0,Good,5,147.82138859684443,8850,309.3339827199917,10,Bad,3,Bad,2,Low,4231.8,206.45109627584702,2028.0,2440.516625655274,False,-486,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,354
326.0,Good,44,118.4522130104791,8875,811.5469957979687,9,Bad,7,Fine,5,Low,4179.4,448.02693159580633,4511.0,5406.720940195465,False,-485,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,355
384.0,Fair,51,140.36445757763565,8900,443.2041741307754,13,Good,2,Bad,5,Fair,4310.0,105.63301817113465,5211.0,5422.118033615516,False,-484,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,356
290.0,Good,69,138.3216207081325,8925,527.5901857714681,15,Good,2,Bad,4,High,3946.4,756.5928297064073,2805.0,4317.841196442253,True,-494,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,357
295.0,Good,66,138.58008645246693,8950,464.51251350123374,15,Good,3,Bad,3,High,4079.9,199.30801966320684,3403.0,3801.5270362580295,False,-497,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,358
243.0,Good,55,139.2158737734135,8975,480.04097694143223,8,Bad,1,Bad,3,Low,4073.1,613.5605966453306,1934.0,3161.2098658601158,False,-496,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,359
246.0,Good,100,115.72177785683867,9000,1000.9214158586661,14,Good,8,Good,4,Fair,4308.1,563.1437989157835,3053.0,4179.270112335114,True,-506,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,360
436.0,Fair,69,127.30233317189055,9025,327.14795518370454,8,Bad,4,Bad,6,Fair,4224.2,139.34159371567264,6363.0,6641.785691100763,False,-509,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,361
263.0,Good,32,127.25997002609715,9050,1151.3072899024057,10,Bad,8,Good,3,Low,4034.7,66.92980733626304,3795.0,3928.396196832082,False,-508,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,362
311.0,Good,82,126.54782749782078,9075,304.9874576126312,8,Bad,2,Bad,4,High,4499.6,258.4314168521961,3734.0,4251.343935066845,False,-507,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,363
310.0,Good,93,109.02426029335136,9100,401.15380268824987,9,Bad,4,Bad,4,High,4329.3,268.28692527086196,4148.0,4684.871327955753,False,-506,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,364
285.0,Good,49,136.01355453145226,9125,507.7724542386524,11,Good,1,Bad,3,High,4278.6,413.5111079768618,3071.0,3897.554729068484,False,-505,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,365
254.0,Good,91,110.4323484603531,9150,709.7817635933902,15,Good,6,Fine,3,Low,4294.4,223.23650024545066,3357.0,3803.692233331034,True,-515,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,366
211.0,Good,89,146.05549809832314,9175,1106.7299447384298,9,Bad,10,Good,2,Low,4095.8,406.4877802513894,2007.0,2820.018864513421,False,-518,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,367
246.0,Good,91,117.24455307131285,9200,1151.0583509745036,10,Bad,8,Good,4,Fair,4263.4,302.0347051001799,3430.0,4033.8120330374722,False,-517,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,368
321.0,Good,17,114.35804809120599,9225,593.7464582953636,11,Good,2,Bad,5,Low,4598.2,676.8761542721153,4050.0,5404.184797306136,False,-516,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,369
390.0,Fair,69,140.9408688819632,9250,543.6365678122812,15,Good,3,Bad,6,High,4464.6,608.7290246780778,4924.0,6141.817418578002,False,-515,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,370
148.0,Good,37,113.23989415085805,9275,1192.7146627387287,10,Bad,8,Good,2,Low,4340.4,308.6460791249058,1581.0,2198.3417121048774,True,-525,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,371
158.0,Good,49,125.8051219825974,9300,544.3509804540906,9,Bad,3,Bad,1,Fair,4263.0,560.3122886087583,619.0,1740.0095248918606,False,-528,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,372
202.0,Good,70,109.05191308972296,9325,1054.1281554426232,14,Good,8,Good,3,Low,4574.5,467.27909940715165,2446.0,3380.8604045352604,False,-527,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,373
288.0,Good,64,139.27511150588938,9350,695.666833503553,13,Good,7,Fine,4,High,4169.4,637.535431698539,3028.0,4302.79495580961,False,-526,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,374
123.0,Good,2,124.95744436804517,9375,781.8971735497796,14,Good,6,Fine,1,High,4446.1,750.011279740348,0,1249.4824900821202,False,-525,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,375
344.0,Good,82,113.32631769437003,9400,356.1995955292931,14,Good,3,Bad,5,High,4227.2,390.29188154288715,4579.0,5359.655647820795,False,-524,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,376
310.0,Good,26,137.17009629548863,9425,310.4521398770486,13,Good,1,Bad,4,Low,4289.5,685.8403276826429,3085.0,4456.600728499334,False,-523,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,377
242.0,Good,65,145.39264094430382,9450,616.2420698403881,9,Bad,6,Fine,3,High,4348.3,599.9441296799191,1944.0,3144.042818418518,True,-533,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,378
258.0,Good,43,114.3470808546409,9475,417.3726797783012,11,Good,2,Bad,3,High,4567.3,555.5216415292089,2740.0,3851.3292289662513,False,-536,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,379
121.0,Good,68,114.02118915809484,9500,665.8413355239708,8,Bad,7,Fine,1,Low,4425.9,483.3991036930996,320.0,1286.3024927769727,False,-535,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,380
